,Unnamed: 0,Inning,batter_number,count,date,executed,hit_miss,inning,notes,pitch_location,pitch_number,pitch_type,pitcher_name,called_strike,date_converted,live
163,58,4.0,2.0,0b-0s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,16.0,59,0.0,Brendan Shamieh,1,2020-02-07,0
164,59,4.0,2.0,1b-0s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,45.0,60,0.0,Brendan Shamieh,0,2020-02-07,0
165,60,4.0,2.0,2b-0s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,40.0,61,0.0,Brendan Shamieh,1,2020-02-07,0
166,61,4.0,2.0,2b-1s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,26.0,62,2.0,Brendan Shamieh,1,2020-02-07,0
167,62,4.0,3.0,0b-0s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,25.0,63,1.0,Brendan Shamieh,0,2020-02-07,0
168,63,4.0,3.0,1b-0s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,21.0,64,0.0,Brendan Shamieh,1,2020-02-07,0
169,0,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,27.0,1,0.0,Brendan Shamieh,1,2020-02-12,0
170,1,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,34.0,2,0.0,Brendan Shamieh,1,2020-02-12,0
171,2,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,24.0,3,0.0,Brendan Shamieh,0,2020-02-12,0
172,3,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,36.0,4,1.0,Brendan Shamieh,0,2020-02-12,0
173,4,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,47.0,5,1.0,Brendan Shamieh,0,2020-02-12,0
174,5,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,42.0,6,2.0,Brendan Shamieh,0,2020-02-12,0
175,6,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,29.0,7,2.0,Brendan Shamieh,1,2020-02-12,0
176,7,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,38.0,8,0.0,Brendan Shamieh,1,2020-02-12,0
177,8,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,41.0,9,2.0,Brendan Shamieh,1,2020-02-12,0
178,9,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,39.0,10,1.0,Brendan Shamieh,1,2020-02-12,0
179,10,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,43.0,11,0.0,Brendan Shamieh,0,2020-02-12,0
180,11,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,43.0,12,0.0,Brendan Shamieh,0,2020-02-12,0
181,12,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,25.0,13,1.0,Brendan Shamieh,0,2020-02-12,0
182,13,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,32.0,14,0.0,Brendan Shamieh,1,2020-02-12,0
183,14,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,44.0,15,1.0,Brendan Shamieh,0,2020-02-12,0
184,15,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,44.0,16,1.0,Brendan Shamieh,0,2020-02-12,0
185,16,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,39.0,17,2.0,Brendan Shamieh,1,2020-02-12,0
186,17,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,46.0,18,1.0,Brendan Shamieh,0,2020-02-12,0
187,18,,,0b-0s,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,46.0,19,0.0,Brendan Shamieh,0,2020-02-12,0
188,19,,,1b-0s,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,33.0,20,0.0,Brendan Shamieh,1,2020-02-12,0
189,20,,,1b-1s,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,46.0,21,1.0,Brendan Shamieh,0,2020-02-12,0
190,21,,,2b-1s,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,37.0,22,1.0,Brendan Shamieh,0,2020-02-12,0
191,22,,,3b-1s,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,35.0,23,2.0,Brendan Shamieh,1,2020-02-12,0
192,23,,,3b-2s,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,34.0,24,1.0,Brendan Shamieh,1,2020-02-12,0
193,24,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,34.0,25,1.0,Brendan Shamieh,1,2020-02-12,0
194,25,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,37.0,26,1.0,Brendan Shamieh,0,2020-02-12,0
195,26,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,12-11 breaking balls,29.0,27,0.0,Brendan Shamieh,1,2020-02-12,0
196,0,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,27.0,1,0.0,Brendan Shamieh,1,2020-02-12,0
197,1,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,34.0,2,0.0,Brendan Shamieh,1,2020-02-12,0
198,2,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,24.0,3,0.0,Brendan Shamieh,0,2020-02-12,0
199,3,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,36.0,4,1.0,Brendan Shamieh,0,2020-02-12,0
200,4,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,47.0,5,1.0,Brendan Shamieh,0,2020-02-12,0
201,5,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,42.0,6,2.0,Brendan Shamieh,0,2020-02-12,0
202,6,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,29.0,7,2.0,Brendan Shamieh,1,2020-02-12,0
203,7,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,38.0,8,0.0,Brendan Shamieh,1,2020-02-12,0
204,8,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,41.0,9,2.0,Brendan Shamieh,1,2020-02-12,0
205,9,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,39.0,10,1.0,Brendan Shamieh,1,2020-02-12,0
206,10,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,43.0,11,0.0,Brendan Shamieh,0,2020-02-12,0
207,11,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,43.0,12,0.0,Brendan Shamieh,0,2020-02-12,0
208,12,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,25.0,13,1.0,Brendan Shamieh,0,2020-02-12,0
209,13,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,32.0,14,0.0,Brendan Shamieh,1,2020-02-12,0
210,14,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,44.0,15,1.0,Brendan Shamieh,0,2020-02-12,0
211,15,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,44.0,16,1.0,Brendan Shamieh,0,2020-02-12,0
212,16,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,39.0,17,2.0,Brendan Shamieh,1,2020-02-12,0
213,17,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,46.0,18,1.0,Brendan Shamieh,0,2020-02-12,0
214,18,,,0b-0s,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,46.0,19,0.0,Brendan Shamieh,0,2020-02-12,0
215,19,,,1b-0s,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,33.0,20,0.0,Brendan Shamieh,1,2020-02-12,0
216,20,,,1b-1s,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,46.0,21,1.0,Brendan Shamieh,0,2020-02-12,0
217,21,,,2b-1s,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,37.0,22,1.0,Brendan Shamieh,0,2020-02-12,0
218,22,,,3b-1s,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,35.0,23,2.0,Brendan Shamieh,1,2020-02-12,0
219,23,,,3b-2s,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,34.0,24,1.0,Brendan Shamieh,1,2020-02-12,0
220,24,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,34.0,25,1.0,Brendan Shamieh,1,2020-02-12,0
221,25,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,37.0,26,1.0,Brendan Shamieh,0,2020-02-12,0
222,26,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,12-11 breaking balls,29.0,27,0.0,Brendan Shamieh,1,2020-02-12,0
223,0,,,,Fri Jan 10 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,32.0,1,0.0,Dan Agate,1,2020-01-10,0
224,1,,,,Fri Jan 10 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,32.0,2,0.0,Dan Agate,1,2020-01-10,0
225,2,,,,Fri Jan 10 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,39.0,3,0.0,Dan Agate,1,2020-01-10,0
226,3,,,,Fri Jan 10 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,36.0,4,0.0,Dan Agate,0,2020-01-10,0
227,4,,,,Fri Jan 10 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,41.0,5,0.0,Dan Agate,1,2020-01-10,0
228,5,,,,Fri Jan 10 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,41.0,6,0.0,Dan Agate,1,2020-01-10,0
229,6,,,,Fri Jan 10 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,41.0,7,0.0,Dan Agate,1,2020-01-10,0
230,7,,,,Fri Jan 10 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,35.0,8,2.0,Dan Agate,1,2020-01-10,0
231,8,,,,Fri Jan 10 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,41.0,9,2.0,Dan Agate,1,2020-01-10,0
232,9,,,,Fri Jan 10 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,42.0,10,2.0,Dan Agate,0,2020-01-10,0
233,10,,,,Fri Jan 10 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,38.0,11,0.0,Dan Agate,1,2020-01-10,0
234,11,,,,Fri Jan 10 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,37.0,12,0.0,Dan Agate,0,2020-01-10,0
235,12,,,,Fri Jan 10 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,26.0,13,0.0,Dan Agate,1,2020-01-10,0
236,13,,,,Fri Jan 10 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,26.0,14,0.0,Dan Agate,1,2020-01-10,0
237,14,,,,Fri Jan 10 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,23.0,15,0.0,Dan Agate,1,2020-01-10,0
238,15,,,,Fri Jan 10 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,35.0,16,0.0,Dan Agate,1,2020-01-10,0
239,16,,,,Fri Jan 10 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,39.0,17,2.0,Dan Agate,1,2020-01-10,0
240,17,,,,Fri Jan 10 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,37.0,18,2.0,Dan Agate,0,2020-01-10,0
241,18,,,,Fri Jan 10 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,45.0,19,2.0,Dan Agate,0,2020-01-10,0
242,19,,,,Fri Jan 10 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,38.0,20,0.0,Dan Agate,1,2020-01-10,0
243,20,,,,Fri Jan 10 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,,21,0.0,Dan Agate,1,2020-01-10,0
244,0,,,,Tue Jan 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,32.0,1,0.0,Dan Agate,1,2020-01-14,0
245,1,,,,Tue Jan 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,3.0,2,0.0,Dan Agate,0,2020-01-14,0
246,2,,,,Tue Jan 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,29.0,3,0.0,Dan Agate,1,2020-01-14,0
247,3,,,,Tue Jan 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,36.0,4,0.0,Dan Agate,0,2020-01-14,0
248,4,,,,Tue Jan 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,35.0,5,0.0,Dan Agate,1,2020-01-14,0
249,5,,,,Tue Jan 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,36.0,6,0.0,Dan Agate,0,2020-01-14,0
250,6,,,,Tue Jan 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,46.0,7,2.0,Dan Agate,0,2020-01-14,0
251,7,,,,Tue Jan 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,36.0,8,2.0,Dan Agate,0,2020-01-14,0
252,8,,,,Tue Jan 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,44.0,9,2.0,Dan Agate,0,2020-01-14,0
253,9,,,,Tue Jan 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,20.0,10,2.0,Dan Agate,1,2020-01-14,0
254,10,,,,Tue Jan 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,25.0,11,0.0,Dan Agate,0,2020-01-14,0
255,11,,,,Tue Jan 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,26.0,12,0.0,Dan Agate,1,2020-01-14,0
256,12,,,,Tue Jan 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,41.0,13,0.0,Dan Agate,1,2020-01-14,0
257,13,,,,Tue Jan 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,42.0,14,0.0,Dan Agate,0,2020-01-14,0
258,14,,,,Tue Jan 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,39.0,15,0.0,Dan Agate,1,2020-01-14,0
259,15,,,,Tue Jan 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,42.0,16,0.0,Dan Agate,0,2020-01-14,0
260,16,,,,Tue Jan 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,41.0,17,2.0,Dan Agate,1,2020-01-14,0
261,17,,,,Tue Jan 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,46.0,18,2.0,Dan Agate,0,2020-01-14,0
262,18,,,,Tue Jan 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,44.0,19,2.0,Dan Agate,0,2020-01-14,0
263,19,,,,Tue Jan 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,38.0,20,2.0,Dan Agate,1,2020-01-14,0
264,20,,,,Tue Jan 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,8.0,21,0.0,Dan Agate,0,2020-01-14,0
265,21,,,,Tue Jan 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,23.0,22,0.0,Dan Agate,1,2020-01-14,0
266,22,,,,Tue Jan 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,15.0,23,0.0,Dan Agate,1,2020-01-14,0
267,23,,,,Tue Jan 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,44.0,24,0.0,Dan Agate,0,2020-01-14,0
268,24,,,,Tue Jan 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,20.0,25,0.0,Dan Agate,1,2020-01-14,0
269,0,,,,Fri Jan 17 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,35.0,1,0.0,Dan Agate,1,2020-01-17,0
270,1,,,,Fri Jan 17 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,39.0,2,0.0,Dan Agate,1,2020-01-17,0
271,2,,,,Fri Jan 17 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,42.0,3,0.0,Dan Agate,0,2020-01-17,0
272,3,,,,Fri Jan 17 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,48.0,4,0.0,Dan Agate,0,2020-01-17,0
273,4,,,,Fri Jan 17 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,42.0,5,0.0,Dan Agate,0,2020-01-17,0
274,5,,,,Fri Jan 17 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,35.0,6,0.0,Dan Agate,1,2020-01-17,0
275,6,,,,Fri Jan 17 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,37.0,7,0.0,Dan Agate,0,2020-01-17,0
276,7,,,,Fri Jan 17 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,35.0,8,0.0,Dan Agate,1,2020-01-17,0
277,8,,,,Fri Jan 17 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,39.0,9,0.0,Dan Agate,1,2020-01-17,0
278,9,,,,Fri Jan 17 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,41.0,10,0.0,Dan Agate,1,2020-01-17,0
279,10,,,,Fri Jan 17 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,42.0,11,0.0,Dan Agate,0,2020-01-17,0
280,11,,,,Fri Jan 17 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,36.0,12,0.0,Dan Agate,0,2020-01-17,0
281,12,,,,Fri Jan 17 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,40.0,13,0.0,Dan Agate,1,2020-01-17,0
282,13,,,,Fri Jan 17 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,38.0,14,0.0,Dan Agate,1,2020-01-17,0
283,14,,,,Fri Jan 17 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,37.0,15,0.0,Dan Agate,0,2020-01-17,0
284,15,,,,Fri Jan 17 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,25.0,16,2.0,Dan Agate,0,2020-01-17,0
285,16,,,,Fri Jan 17 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,31.0,17,2.0,Dan Agate,0,2020-01-17,0
286,17,,,,Fri Jan 17 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,45.0,18,2.0,Dan Agate,0,2020-01-17,0
287,18,,,,Fri Jan 17 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,38.0,19,2.0,Dan Agate,1,2020-01-17,0
288,19,,,,Fri Jan 17 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,31.0,20,2.0,Dan Agate,0,2020-01-17,0
289,20,,,,Fri Jan 17 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,32.0,21,2.0,Dan Agate,1,2020-01-17,0
290,21,,,,Fri Jan 17 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,37.0,22,2.0,Dan Agate,0,2020-01-17,0
291,22,,,,Fri Jan 17 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,38.0,23,1.0,Dan Agate,1,2020-01-17,0
292,23,,,,Fri Jan 17 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,32.0,24,1.0,Dan Agate,1,2020-01-17,0
293,24,,,,Fri Jan 17 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,38.0,25,1.0,Dan Agate,1,2020-01-17,0
294,25,,,,Fri Jan 17 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,39.0,26,1.0,Dan Agate,1,2020-01-17,0
295,26,,,,Fri Jan 17 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,46.0,27,1.0,Dan Agate,0,2020-01-17,0
296,27,,,,Fri Jan 17 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,41.0,28,1.0,Dan Agate,1,2020-01-17,0
297,28,,,,Fri Jan 17 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,48.0,29,0.0,Dan Agate,0,2020-01-17,0
298,29,,,,Fri Jan 17 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,35.0,30,0.0,Dan Agate,1,2020-01-17,0
299,0,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,44.0,1,0.0,Dan Agate,0,2020-02-01,1
300,1,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,38.0,2,0.0,Dan Agate,1,2020-02-01,1
301,2,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,34.0,3,0.0,Dan Agate,1,2020-02-01,1
302,3,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Miss,,,37.0,4,0.0,Dan Agate,0,2020-02-01,1
303,4,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,27.0,5,0.0,Dan Agate,1,2020-02-01,1
304,5,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Miss,,,42.0,6,0.0,Dan Agate,0,2020-02-01,1
305,6,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,44.0,7,2.0,Dan Agate,0,2020-02-01,1
306,7,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Miss,,,6.0,8,2.0,Dan Agate,0,2020-02-01,1
307,8,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,30.0,9,2.0,Dan Agate,0,2020-02-01,1
308,9,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,38.0,10,2.0,Dan Agate,1,2020-02-01,1
309,10,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,35.0,11,1.0,Dan Agate,1,2020-02-01,1
310,11,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Miss,,,6.0,12,1.0,Dan Agate,0,2020-02-01,1
311,12,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,37.0,13,1.0,Dan Agate,0,2020-02-01,1
312,13,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Miss,,,24.0,14,1.0,Dan Agate,0,2020-02-01,1
313,14,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,33.0,15,0.0,Dan Agate,1,2020-02-01,1
314,15,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Miss,,,9.0,16,0.0,Dan Agate,1,2020-02-01,1
315,16,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Miss,,,9.0,17,0.0,Dan Agate,1,2020-02-01,1
316,17,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,32.0,18,0.0,Dan Agate,1,2020-02-01,1
317,18,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,27.0,19,0.0,Dan Agate,1,2020-02-01,1
318,19,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Miss,,,19.0,20,0.0,Dan Agate,0,2020-02-01,1
319,20,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,31.0,21,0.0,Dan Agate,0,2020-02-01,1
320,21,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,38.0,22,2.0,Dan Agate,1,2020-02-01,1
321,22,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,45.0,23,2.0,Dan Agate,0,2020-02-01,1
322,23,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,45.0,24,2.0,Dan Agate,0,2020-02-01,1
323,24,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,39.0,25,1.0,Dan Agate,1,2020-02-01,1
324,25,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,34.0,26,1.0,Dan Agate,1,2020-02-01,1
325,26,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,40.0,27,1.0,Dan Agate,1,2020-02-01,1
326,27,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,39.0,28,0.0,Dan Agate,1,2020-02-01,1
327,28,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,46.0,29,2.0,Dan Agate,0,2020-02-01,1
328,29,,,,Sat Feb 01 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,39.0,30,1.0,Dan Agate,1,2020-02-01,1
329,0,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,32.0,1,0.0,Dan Agate,1,2020-02-05,0
330,1,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,28.0,2,0.0,Dan Agate,1,2020-02-05,0
331,2,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,27.0,3,1.0,Dan Agate,1,2020-02-05,0
332,3,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,35.0,4,2.0,Dan Agate,1,2020-02-05,0
333,4,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,32.0,5,1.0,Dan Agate,1,2020-02-05,0
334,5,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,33.0,6,0.0,Dan Agate,1,2020-02-05,0
335,6,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,46.0,7,0.0,Dan Agate,0,2020-02-05,0
336,7,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,34.0,8,2.0,Dan Agate,1,2020-02-05,0
337,8,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,28.0,9,1.0,Dan Agate,1,2020-02-05,0
338,9,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,2.0,10,0.0,Dan Agate,0,2020-02-05,0
339,10,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,30.0,11,0.0,Dan Agate,0,2020-02-05,0
340,11,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,28.0,12,0.0,Dan Agate,1,2020-02-05,0
341,12,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,28.0,13,0.0,Dan Agate,1,2020-02-05,0
342,13,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,29.0,14,1.0,Dan Agate,1,2020-02-05,0
