,pitch_number,pitcher_name,date,live,inning,pitch_location,batter_number,count,executed,hit_miss,pitch_type,notes,date_converted
7,35.0,Garrett Renslow,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,45.0,3.0,0b-0s,,,0,,2020-02-14
8,36.0,Garrett Renslow,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,45.0,3.0,1b-0s,,,1,,2020-02-14
9,37.0,Garrett Renslow,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,20.0,3.0,2b-0s,,,0,,2020-02-14
10,38.0,Garrett Renslow,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,43.0,3.0,2b-1s,,,0,,2020-02-14
11,39.0,Garrett Renslow,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,22.0,3.0,3b-1s,,,0,,2020-02-14
12,40.0,Garrett Renslow,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,20.0,3.0,3b-2s,,,1,,2020-02-14
13,41.0,Garrett Renslow,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,27.0,3.0,3b-2s,,,0,,2020-02-14
0,42.0,Garrett Renslow,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,4.0,12.0,1.0,0b-0s,,,0,,2020-02-14
1,43.0,Garrett Renslow,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,4.0,44.0,1.0,1b-0s,,,0,,2020-02-14
2,44.0,Garrett Renslow,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,4.0,41.0,1.0,2b-0s,,,1,,2020-02-14
3,45.0,Garrett Renslow,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,4.0,4.0,1.0,2b-1s,,,0,,2020-02-14
4,46.0,Garrett Renslow,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,4.0,35.0,1.0,3b-1s,,,1,,2020-02-14
5,47.0,Garrett Renslow,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,4.0,42.0,1.0,3b-2s,,,0,,2020-02-14
6,48.0,Garrett Renslow,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,4.0,25.0,2.0,0b-0s,,,1,,2020-02-14
7,49.0,Garrett Renslow,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,4.0,22.0,2.0,1b-0s,,,0,,2020-02-14
8,50.0,Garrett Renslow,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,4.0,4.0,3.0,0b-0s,,,1,,2020-02-14
9,51.0,Garrett Renslow,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,4.0,29.0,3.0,1b-0s,,,0,,2020-02-14
10,52.0,Garrett Renslow,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,4.0,20.0,3.0,1b-1s,,,0,,2020-02-14
11,53.0,Garrett Renslow,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,4.0,35.0,3.0,1b-2s,,,1,,2020-02-14
12,54.0,Garrett Renslow,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,4.0,37.0,4.0,0b-0s,,,0,,2020-02-14
13,55.0,Garrett Renslow,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,4.0,26.0,4.0,1b-0s,,,2,,2020-02-14
14,56.0,Garrett Renslow,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,4.0,37.0,4.0,1b-1s,,,0,,2020-02-14
15,57.0,Garrett Renslow,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,4.0,30.0,4.0,2b-1s,,,0,,2020-02-14
16,58.0,Garrett Renslow,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,4.0,19.0,4.0,3b-1s,,,0,,2020-02-14
17,59.0,Garrett Renslow,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,4.0,43.0,5.0,0b-0s,,,2,,2020-02-14
18,60.0,Garrett Renslow,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,4.0,28.0,5.0,1b-0s,,,2,,2020-02-14
19,61.0,Garrett Renslow,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,4.0,22.0,5.0,1b-1s,,,0,,2020-02-14
20,62.0,Garrett Renslow,Fri Feb 14 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,4.0,23.0,5.0,1b-2s,,,0,,2020-02-14
0,1.0,Garrett Renslow,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,4.0,,,,Miss,0,,2020-02-18
1,2.0,Garrett Renslow,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,18.0,,,,Miss,0,,2020-02-18
2,3.0,Garrett Renslow,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,39.0,,,,Hit,0,,2020-02-18
3,4.0,Garrett Renslow,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,40.0,,,,Hit,0,,2020-02-18
4,5.0,Garrett Renslow,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,23.0,,,,Hit,0,,2020-02-18
5,6.0,Garrett Renslow,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,5.0,,,,Miss,2,,2020-02-18
6,7.0,Garrett Renslow,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,12.0,,,,Miss,2,,2020-02-18
7,8.0,Garrett Renslow,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,4.0,,,,Miss,2,,2020-02-18
8,9.0,Garrett Renslow,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,34.0,,,,Hit,2,,2020-02-18
9,10.0,Garrett Renslow,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,7.0,,,,Miss,2,,2020-02-18
10,11.0,Garrett Renslow,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,9.0,,,,Miss,2,,2020-02-18
11,12.0,Garrett Renslow,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,32.0,,,,Hit,1,,2020-02-18
12,13.0,Garrett Renslow,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,44.0,,,,Hit,2,,2020-02-18
13,14.0,Garrett Renslow,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,46.0,,,,Hit,0,,2020-02-18
14,15.0,Garrett Renslow,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,12.0,,,,Miss,0,,2020-02-18
15,16.0,Garrett Renslow,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,34.0,,,,Hit,0,,2020-02-18
16,17.0,Garrett Renslow,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,4.0,,,,Miss,2,,2020-02-18
17,18.0,Garrett Renslow,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,10.0,,,,Miss,2,,2020-02-18
18,19.0,Garrett Renslow,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,34.0,,,,Hit,2,,2020-02-18
19,20.0,Garrett Renslow,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,24.0,,,,Miss,2,,2020-02-18
20,21.0,Garrett Renslow,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,4.0,,,,Miss,2,,2020-02-18
21,22.0,Garrett Renslow,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,39.0,,,,Hit,2,,2020-02-18
22,23.0,Garrett Renslow,Tue Feb 18 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,25.0,,,,Hit,0,,2020-02-18
0,1.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,5.0,1.0,0b-0s,,,0,,2020-02-21
1,2.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,32.0,1.0,1b-0s,,,0,,2020-02-21
2,3.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,47.0,1.0,1b-1s,,,0,,2020-02-21
3,4.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,21.0,1.0,2b-1s,,,0,,2020-02-21
4,5.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,23.0,1.0,2b-2s,,,0,,2020-02-21
5,6.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,16.0,2.0,0b-0s,,,0,,2020-02-21
6,7.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,44.0,3.0,0b-0s,,,0,,2020-02-21
7,8.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,31.0,3.0,1b-0s,,,0,,2020-02-21
8,9.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,46.0,3.0,2b-0s,,,0,,2020-02-21
9,10.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,31.0,3.0,3b-0s,,,2,,2020-02-21
10,11.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,22.0,4.0,0b-0s,,,1,,2020-02-21
11,12.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,12.0,4.0,0b-1s,,,1,,2020-02-21
12,13.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,25.0,4.0,1b-1s,,,0,,2020-02-21
13,14.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,27.0,4.0,2b-1s,,,2,,2020-02-21
14,15.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,44.0,4.0,2b-2s,,,0,,2020-02-21
15,16.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,34.0,4.0,3b-2s,,,0,,2020-02-21
0,17.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,18.0,1.0,0b-0s,,,1,,2020-02-21
1,18.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,5.0,1.0,1b-0s,,,0,,2020-02-21
2,19.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,15.0,1.0,2b-0s,,,0,,2020-02-21
3,20.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,18.0,1.0,2b-1s,,,1,,2020-02-21
4,21.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,14.0,1.0,3b-1s,,,0,,2020-02-21
5,22.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,17.0,1.0,3b-2s,,,1,,2020-02-21
6,23.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,29.0,2.0,0b-0s,,,0,,2020-02-21
7,24.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,45.0,2.0,0b-1s,,,2,,2020-02-21
8,25.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,29.0,2.0,1b-1s,,,0,,2020-02-21
9,26.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,42.0,2.0,1b-2s,,,0,,2020-02-21
10,27.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,13.0,2.0,2b-2s,,,0,,2020-02-21
11,28.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,21.0,2.0,3b-2s,,,0,,2020-02-21
12,29.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,30.0,3.0,0b-0s,,,2,,2020-02-21
13,30.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,27.0,3.0,1b-0s,,,0,,2020-02-21
14,31.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,44.0,4.0,0b-0s,,,0,,2020-02-21
15,32.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,15.0,4.0,1b-0s,,,0,,2020-02-21
16,33.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,32.0,4.0,1b-1s,,,2,,2020-02-21
17,34.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,17.0,4.0,1b-2s,,,0,,2020-02-21
18,35.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,43.0,4.0,1b-2s,,,2,,2020-02-21
19,36.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,45.0,4.0,2b-2s,,,0,,2020-02-21
20,37.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,26.0,4.0,3b-2s,,,0,,2020-02-21
0,38.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,4.0,1.0,0b-0s,,,0,,2020-02-21
1,39.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,12.0,1.0,1b-0s,,,0,,2020-02-21
2,40.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,38.0,1.0,2b-0s,,,2,,2020-02-21
3,41.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,23.0,1.0,2b-1s,,,0,,2020-02-21
4,42.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,16.0,1.0,2b-2s,,,0,,2020-02-21
5,43.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,22.0,2.0,0b-0s,,,1,,2020-02-21
6,44.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,20.0,2.0,0b-1s,,,0,,2020-02-21
7,45.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,7.0,2.0,0b-2s,,,0,,2020-02-21
8,46.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,2.0,2.0,1b-2s,,,0,,2020-02-21
9,47.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,43.0,2.0,2b-2s,,,2,,2020-02-21
10,48.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,45.0,2.0,3b-2s,,,2,,2020-02-21
11,49.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,37.0,3.0,0b-0s,,,0,,2020-02-21
12,50.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,21.0,3.0,1b-0s,,,2,,2020-02-21
13,51.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,9.0,4.0,0b-0s,,,0,,2020-02-21
14,52.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,21.0,4.0,0b-1s,,,0,,2020-02-21
0,53.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,4.0,22.0,1.0,0b-0s,,,0,,2020-02-21
1,54.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,4.0,46.0,2.0,0b-0s,,,1,,2020-02-21
2,55.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,4.0,12.0,2.0,1b-0s,,,0,,2020-02-21
3,56.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,4.0,17.0,2.0,2b-0s,,,0,,2020-02-21
4,57.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,4.0,34.0,2.0,2b-1s,,,1,,2020-02-21
5,58.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,4.0,34.0,3.0,0b-0s,,,1,,2020-02-21
6,59.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,4.0,26.0,3.0,0b-1s,,,0,,2020-02-21
7,60.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,4.0,5.0,3.0,0b-2s,,,0,,2020-02-21
8,61.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,4.0,44.0,3.0,1b-2s,,,2,,2020-02-21
9,62.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,4.0,20.0,3.0,2b-2s,,,0,,2020-02-21
0,63.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,5.0,14.0,1.0,0b-0s,,,0,,2020-02-21
1,64.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,5.0,44.0,1.0,0b-1s,,,0,,2020-02-21
2,65.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,5.0,31.0,1.0,1b-1s,,,1,,2020-02-21
3,66.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,5.0,22.0,1.0,2b-1s,,,0,,2020-02-21
4,67.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,5.0,4.0,2.0,0b-0s,,,1,,2020-02-21
5,68.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,5.0,23.0,2.0,1b-0s,,,1,,2020-02-21
6,69.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,5.0,22.0,2.0,1b-1s,,,0,,2020-02-21
7,70.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,5.0,20.0,3.0,0b-0s,,,1,,2020-02-21
8,71.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,5.0,21.0,4.0,0b-0s,,,0,,2020-02-21
9,72.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,5.0,35.0,4.0,0b-1s,,,2,,2020-02-21
10,73.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,5.0,40.0,4.0,0b-2s,,,0,,2020-02-21
11,74.0,Garrett Renslow,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,5.0,32.0,4.0,0b-2s,,,1,,2020-02-21
0,1.0,Garrett Renslow,Tue Feb 25 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,34.0,,,,Hit,0,,2020-02-25
1,2.0,Garrett Renslow,Tue Feb 25 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,40.0,,,,Hit,0,,2020-02-25
2,3.0,Garrett Renslow,Tue Feb 25 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,18.0,,,,Miss,0,,2020-02-25
3,4.0,Garrett Renslow,Tue Feb 25 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,42.0,,,,Miss,0,,2020-02-25
4,5.0,Garrett Renslow,Tue Feb 25 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,34.0,,,,Hit,0,,2020-02-25
5,6.0,Garrett Renslow,Tue Feb 25 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,18.0,,,,Miss,2,,2020-02-25
6,7.0,Garrett Renslow,Tue Feb 25 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,42.0,,,,Miss,2,,2020-02-25
7,8.0,Garrett Renslow,Tue Feb 25 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,22.0,,,,Hit,0,,2020-02-25
8,9.0,Garrett Renslow,Tue Feb 25 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,34.0,,,,Hit,1,,2020-02-25
9,10.0,Garrett Renslow,Tue Feb 25 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,16.0,,,,Hit,0,,2020-02-25
10,11.0,Garrett Renslow,Tue Feb 25 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,46.0,,,,Hit,1,,2020-02-25
11,12.0,Garrett Renslow,Tue Feb 25 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,16.0,,,,Hit,2,,2020-02-25
12,13.0,Garrett Renslow,Tue Feb 25 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,36.0,,,,Miss,0,,2020-02-25
13,14.0,Garrett Renslow,Tue Feb 25 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,44.0,,,,Miss,1,,2020-02-25
14,15.0,Garrett Renslow,Tue Feb 25 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,27.0,,,,Hit,0,,2020-02-25
15,16.0,Garrett Renslow,Tue Feb 25 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,36.0,,,,Miss,0,,2020-02-25
16,17.0,Garrett Renslow,Tue Feb 25 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,28.0,,,,Hit,0,,2020-02-25
17,18.0,Garrett Renslow,Tue Feb 25 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,35.0,,,,Hit,0,,2020-02-25
0,1.0,Garrett Renslow,Fri Feb 28 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,18.0,1.0,0b-0s,,,0,,2020-02-28
1,2.0,Garrett Renslow,Fri Feb 28 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,44.0,1.0,1b-0s,,,0,,2020-02-28
2,3.0,Garrett Renslow,Fri Feb 28 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,21.0,1.0,2b-0s,,,0,,2020-02-28
3,4.0,Garrett Renslow,Fri Feb 28 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,34.0,1.0,2b-1s,,,0,,2020-02-28
4,5.0,Garrett Renslow,Fri Feb 28 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,7.0,1.0,2b-2s,,,0,,2020-02-28
5,6.0,Garrett Renslow,Fri Feb 28 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,40.0,1.0,3b-2s,,,0,,2020-02-28
6,7.0,Garrett Renslow,Fri Feb 28 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,46.0,1.0,3b-2s,,,2,,2020-02-28
7,8.0,Garrett Renslow,Fri Feb 28 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,26.0,2.0,0b-0s,,,0,,2020-02-28
8,9.0,Garrett Renslow,Fri Feb 28 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,28.0,2.0,0b-1s,,,0,,2020-02-28
9,10.0,Garrett Renslow,Fri Feb 28 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,13.0,2.0,0b-2s,,,0,,2020-02-28
10,11.0,Garrett Renslow,Fri Feb 28 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,5.0,2.0,1b-2s,,,0,,2020-02-28
11,12.0,Garrett Renslow,Fri Feb 28 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,29.0,2.0,2b-2s,,,0,,2020-02-28
12,13.0,Garrett Renslow,Fri Feb 28 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,2.0,3.0,0b-0s,,,0,,2020-02-28
13,14.0,Garrett Renslow,Fri Feb 28 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,47.0,3.0,1b-0s,,,2,,2020-02-28
14,15.0,Garrett Renslow,Fri Feb 28 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,35.0,3.0,1b-1s,,,0,,2020-02-28
15,16.0,Garrett Renslow,Fri Feb 28 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,20.0,4.0,0b-0s,,,1,,2020-02-28
16,17.0,Garrett Renslow,Fri Feb 28 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,24.0,4.0,0b-1s,,,1,,2020-02-28
17,18.0,Garrett Renslow,Fri Feb 28 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,23.0,4.0,1b-1s,,,0,,2020-02-28
18,19.0,Garrett Renslow,Fri Feb 28 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,33.0,5.0,0b-0s,,,2,,2020-02-28
19,20.0,Garrett Renslow,Fri Feb 28 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,32.0,5.0,0b-1s,,,0,,2020-02-28
0,21.0,Garrett Renslow,Fri Feb 28 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,12.0,1.0,0b-0s,,,0,,2020-02-28
1,22.0,Garrett Renslow,Fri Feb 28 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,23.0,1.0,1b-0s,,,0,,2020-02-28
2,23.0,Garrett Renslow,Fri Feb 28 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,29.0,1.0,1b-1s,,,0,,2020-02-28
3,24.0,Garrett Renslow,Fri Feb 28 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,12.0,1.0,1b-2s,,,0,,2020-02-28
